Subj_idx,Stimulus,Response,Confidence,RT_dec,Dot_diff,Stim_duration,Condition,Stim_ref
10,2,1,7.48503895037334,4.28229134073626,7114,3.65,1,970
10,1,2,5.34544537276709,1.87064681358606,22,1.3,1,989
10,2,1,34.3803447238449,2.89480844791979,4791,2.6,1,950
10,1,1,29.0546040990771,1.77556943061063,-2301,1.35,1,935
10,2,2,36.73680664361,0.750065906831878,1095,0.3,1,1148
10,1,1,6.921117638435,1.77182381132297,833,1.1,1,957
10,1,1,57.5933299561031,1.82862274226864,-3264,1.55,1,917
10,2,1,55.0645682072519,1.76013887500085,1031,1.45,1,773
10,1,2,9.06650273981618,1.28388366147192,1187,0.5,1,761
10,1,1,5.29704810459679,2.12770808156711,-2395,1.55,1,1089
10,1,1,12.961401850992,0.863198682040093,-338,0.45,1,868
10,2,1,8.08263278795584,1.20150584276053,41,0.6,1,1127
10,1,1,17.9388938625268,1.90814435399079,-1928,1.5,1,1079
10,2,2,12.2315009212302,2.06094732233396,5978,1.7,1,1162
10,2,2,12.3390872783262,3.21578071954718,3935,2.7,1,910
10,2,1,6.62403263451751,2.30847402010113,3850,1.5,1,1083
10,2,1,15.3501364924244,3.5350193263148,3823,3.15,1,1021
10,1,1,37.1762892681147,2.33100345237472,-5364,1.95,1,971
10,1,2,8.80679269443531,1.66980209183748,-3566,1.25,1,997
10,1,1,39.9575489308291,0.62615578878831,-1205,0.65,0,943
10,2,2,15.3168598208767,1.04212274828024,6335,1.05,0,1052
10,2,2,7.1555415348859,1.08468785674995,2902,1.1,0,1080
10,2,2,10.9076617954981,0.708906908472272,2261,0.75,0,923
10,1,1,17.7838884426925,0.987658927831944,-4079,1,0,869
10,1,2,27.3323594921677,1.53998044641776,-1891,1.55,0,812
10,2,2,22.2034785320574,1.11378979079018,3324,1.15,0,785
10,2,2,3.03270261617698,1.47743567156067,3460,1.5,0,837
10,1,2,11.8336453061607,1.75173828346669,285,1.8,0,857
10,1,1,21.0689749319312,1.45767242003785,-978,1.5,0,1080
10,1,1,18.6345848774464,1.36172967085804,-5935,1.4,0,1047
10,1,1,25.6021875514418,1.30064232400036,-2911,1.35,0,1033
10,1,1,5.09211512449896,1.22083098614894,-3641,1.25,0,970
10,1,2,16.4948910050622,1.03744079748503,-723,1.05,0,905
10,1,1,18.1160516733559,1.22764424212073,-572,1.25,0,921
10,1,1,53.8705558567591,1.20045631865287,-1880,1.25,0,969
10,1,1,43.5418768441028,0.862458824725763,-2063,0.9,0,1065
10,1,1,9.70665240933971,1.10263064287938,-4206,1.15,0,923
10,1,1,40.5612836322953,0.978961279040959,-2086,1,0,998
10,1,1,23.881276017609,1.11222034317325,-2904,1.15,0,973
10,2,2,13.1632324896995,1.34318162690397,2645,1.35,0,938
10,2,2,46.3447243887023,1.05636096943272,3990,1.1,0,850
10,1,1,20.3341130325005,1.29185611520006,-2464,1.3,0,919
10,2,2,19.3978124485582,1.15727920772406,1737,1.2,0,956
10,2,1,15.6008378066155,1.48567996347265,5356,1.5,0,1132
10,1,1,15.8025139539355,1.15056125640331,-5765,1.2,0,907
10,1,1,-0.812651594253737,1.55108299803396,-1250,1.6,0,986
10,2,1,19.5158730095827,1.15050553984111,297,1.2,0,1142
10,2,2,17.5071630484603,0.983923572122876,1683,1,0,932
10,2,2,15.3437660477639,1.21299899680889,-292,1.25,0,1006
10,2,2,12.9946167919165,0.976744932799193,2276,1,0,1278
10,2,2,4.76364169072618,1.53237308280222,4739,1.55,0,1243
10,1,1,9.04757199990071,1.65641838681768,-6209,1.7,0,1143
10,2,1,2.52241228343947,1.33193538520572,4297,1.35,0,1132
10,2,1,20.9892009361004,1.01632979161514,241,1.05,0,885
10,2,2,10.713123022791,1.71810395361899,2606,1.75,0,886
10,2,1,4.76364169072618,1.42827460171975,3463,1.45,0,840
10,2,2,9.32359177813801,1.78196422585825,3504,1.8,0,887
10,1,1,29.3318395782475,1.10848879965124,-3719,1.15,0,952
10,2,1,37.9421533501189,1.10064742646864,2609,1.15,0,1140
10,1,1,35.4399035191137,1.49544150537986,808,1.15,1,1022
10,1,1,16.7228130436528,1.6678766447003,-3355,1.35,1,1078
10,1,2,14.9082580122553,1.7740035019342,-4161,1.5,1,1105
10,1,1,27.5198924309502,1.77423399255713,-4607,1.5,1,1205
10,2,2,47.021364940356,1.28832779051299,948,1,1,1016
10,2,2,54.6480453160982,1.08380284312807,3935,0.95,1,894
10,2,1,61.5688291795991,1.32922404128476,1782,1.05,1,1014
10,1,2,36.7536791855315,1.56200491068375,-2680,1.3,1,956
10,2,2,35.7538872544367,1.56278904800274,1199,1.25,1,1130
10,2,2,36.9267951241748,1.49698837312826,3788,1.2,1,876
10,1,2,48.3664606634298,1.18127545183961,1633,0.85,1,1014
10,2,2,34.0688770775886,1.48725205029405,5118,1.15,1,976
10,2,2,28.072486935853,2.28598036372568,3991,1.95,1,1044
10,1,1,27.6210749830755,1.57550356776846,-4081,1.25,1,1123
10,1,2,21.8734796112512,1.32966830756777,-2534,1.1,1,1147
10,2,1,17.2065725880414,1.93702488800045,1322,1.65,1,1023
10,1,1,8.98631082278358,1.96371458809153,-3544,1.35,1,913
10,2,2,67.4358883066748,1.56825220366591,4702,1.35,1,996
10,1,1,11.9597622219308,1.55084869522034,-3028,1.25,1,1086
10,1,1,24.0874523086323,1.58431001047575,-2075,1.35,1,1011
10,2,2,7.74471054642291,2.69469713209037,1599,2.15,1,871
10,2,2,20.2414524742933,1.66271289225551,2234,1.4,1,873
10,1,1,13.4558429789237,1.73151786287417,-3169,1.45,1,1126
10,1,1,17.5490022290678,1.16563346653493,-2273,0.7,1,1106
10,1,2,13.7148118918785,1.43184808615115,-2557,1.1,1,998
10,1,2,21.434604129418,1.48451519405353,-1990,1.05,1,1081
10,1,1,6.21182202900916,1.88483870201526,-1340,1.6,1,1205
10,2,2,24.0573494500117,1.67085572137148,2488,1.45,1,962
10,1,2,31.7594800848128,2.0561958724611,-3734,1.75,1,1001
10,2,2,28.2074908790153,1.54045990210943,456,1.2,1,882
10,1,2,4.0444855741811,1.26326413434072,-3244,0.7,1,881
10,2,2,47.1210963966615,1.69876297499286,5084,1.35,1,1105
10,2,2,23.8059435184577,1.01966046912639,764,0.65,1,1078
10,2,1,16.5570713756367,1.89263990062682,3034,1.5,1,1230
10,2,1,-1.7226620716228,1.56642088820081,1154,1.25,1,1030
10,2,2,26.682460396987,1.9267011952943,4227,1.45,1,994
10,1,1,66.9564021998442,1.65683039613941,-2394,1.3,1,906
10,2,1,14.6208739886317,1.76618881404647,4004,1.45,1,806
10,1,1,7.65516705683292,1.66571924071832,-1351,1.35,1,947
10,2,2,11.3099324740202,2.020575393748,2075,1.6,1,988
10,1,2,47.6425452940647,1.00109981563946,652,1.05,0,1095
10,1,1,43.6677801461304,1.13439289619782,-1505,1.15,0,1151
10,2,1,38.3407927338632,1.25104959742021,1089,1.3,0,1001
10,1,1,51.4347391510367,1.20594527988214,-555,1.25,0,866
10,2,1,46.7623910236605,1.10062748580094,988,1.15,0,971
10,2,1,43.8015183498815,1.32017977682335,3415,1.35,0,851
10,1,1,12.5697918076787,1.35057022970432,-1939,1.4,0,979
10,2,1,28.2374455381673,1.26123165275567,1397,1.3,0,1030
10,2,1,23.8059435184577,1.65261822395041,4042,1.7,0,1101
10,1,1,10.6196552761551,1.14004636790924,-211,1.15,0,928
10,2,2,33.8510103035582,1.1396657358091,5072,1.15,0,1019
10,1,1,25.7600112375081,1.41796733073716,-3194,1.45,0,841
10,2,1,11.9761324442034,2.05676476789449,1840,2.1,0,1100
10,1,2,8.97262661489639,1.21083396845643,-820,1.25,0,937
10,1,1,11.4865889939224,1.38135099176725,-2563,1.4,0,751
10,2,1,24.8141969905352,1.65220768085055,418,1.7,0,1033
10,2,2,13.1340223063963,1.20822848600073,2317,1.25,0,881
10,2,1,19.3897900767942,1.0864180026656,-1510,1.1,0,990
10,2,2,16.6992442339936,1.23145701452449,3937,1.25,0,1083
10,2,1,11.177914782506,0.961196492669842,-1382,1,0,970
10,1,1,17.1821592964199,1.30199740947501,-3534,1.35,0,838
10,2,1,11.8482662384144,1.642242040376,2708,1.65,0,913
10,1,1,14.1576326496772,1.40055678441422,-2726,1.45,0,1013
10,2,2,8.88065915052024,1.51645310116874,2114,1.55,0,987
10,2,2,37.3039482779834,1.19468525566845,3001,1.2,0,1107
10,1,1,26.4436619953272,1.38870293893342,-2701,1.4,0,1004
10,1,1,21.8014094863518,1.95269385185384,-9434,2,0,1059
10,2,2,8.88065915052024,1.24507707506564,2415,1.25,0,990
10,1,1,54.2189261381074,1.00062094643727,-1705,1.05,0,1005
10,1,1,39.6290053044643,1.43260231247041,-1603,1.45,0,942
10,2,1,8.18022988249752,0.893403804035188,1878,0.9,0,1021
10,1,1,49.9604106875621,0.900772172921279,-1477,0.95,0,1106
10,1,1,49.5860988961709,0.728342312009772,-3344,0.75,0,987
10,2,2,7.84342107495063,1.13035080614281,2074,1.15,0,1042
10,2,1,33.140220879052,1.18017050441267,2248,1.2,0,915
10,1,1,18.434948822922,1.18866317489665,-2737,1.2,0,1062
10,1,1,28.3249823098112,1.15750500642389,-1063,1.2,0,1186
10,2,2,40.416470190883,1.23157196659304,2185,1.25,0,1126
10,1,1,14.1947376127909,0.958969882853125,-888,1,0,1121
10,1,2,23.4813906826077,1.66716229970916,-1518,1.7,0,963
11,1,1,19.6538240580533,0.650890423996316,-1418,0.7,0,889
11,1,2,33.5627437810924,0.626817349668272,-1617,0.65,0,1036
11,1,1,46.8476102659946,0.677848443323455,-3295,0.7,0,930
11,1,1,24.3863711018014,0.602368628409749,-2369,0.65,0,1044
11,1,2,59.9134954459998,0.703853122926375,1259,0.75,0,805
11,1,1,47.7263109939063,0.60357327915699,-1742,0.65,0,998
11,1,1,47.6630007660671,0.493624558923329,-1010,0.5,0,1047
11,1,2,51.0617887887286,0.764880941034789,-578,0.8,0,1114
11,2,2,43.7409547928247,0.678280979802366,354,0.7,0,1053
11,2,2,58.4731581127311,0.529092256951117,1372,0.55,0,1018
11,2,2,45,0.676021526534896,600,0.7,0,876
11,2,2,34.228545839802,0.58384228459181,1218,0.6,0,1030
11,2,2,24.7467482126262,0.883870700035914,1156,0.9,0,1130
11,2,2,48.7313969991604,0.730180372109317,1754,0.75,0,935
11,2,2,4.2006222046354,0.664292603451031,1960,0.7,0,1139
11,2,1,0.321883015398725,0.632250594331708,799,0.65,0,1185
11,2,1,13.3744404648711,0.712133483983052,925,0.75,0,1111
11,1,1,25.7908310121499,0.7004060271247,-1660,0.75,0,886
11,1,1,35.3519546839018,0.800484704774135,-1206,0.85,0,944
11,1,2,30.7704081787866,0.80221836963392,621,0.85,0,1064
11,1,1,25.3621669489312,0.670334038390138,-1595,0.7,0,886
11,1,1,30.6645645804799,0.86174565271358,-220,0.9,0,1008
11,1,1,22.4258619213518,1.22487718163393,-694,1.25,0,998
11,2,2,56.0937230115578,0.877999640480994,1883,0.9,0,830
11,1,1,22.9321004375898,0.776173222209763,1094,0.8,0,944
11,2,2,-2.07502636141741,0.958474005437893,4560,1,0,967
11,2,2,56.5601307942178,0.873116816812399,1848,0.9,0,847
11,2,2,56.4303015816275,0.801170311751775,758,0.85,0,1048
11,2,1,1.66028236898281,0.829276385531557,880,0.85,0,961
11,2,2,69.9812396062161,0.677824983718892,2649,0.7,0,868
11,2,2,42.3675651310135,0.910509375484253,53,0.95,0,926
11,2,2,61.9074233807091,0.732216769611114,3744,0.75,0,1099
11,2,2,20.6420103156372,0.839881007013901,1367,0.85,0,1167
11,1,1,-1.61353893288118,0.927385336046427,-3014,0.95,0,931
11,2,2,2.92497794915637,0.943071601355769,775,0.95,0,952
11,1,2,21.8014094863518,1.23720403141488,-153,1.25,0,944
11,1,2,22.9169026184467,1.02311342983376,-4058,1.05,0,1117
11,1,1,31.3730051401085,0.891111214074044,-1165,0.9,0,915
11,1,2,58.5704343851615,0.86320132124456,1538,0.9,0,1068
11,2,2,75.9637565320735,0.707592584069062,2431,0.75,0,877
11,2,2,53.5555582434129,0.737150514192763,2599,0.65,1,1016
11,2,2,32.5925814725993,1.37155572668053,3103,1.1,1,896
11,2,1,NaN,0.519767943445913,759,0.55,1,1021
11,1,1,22.5873105313657,0.932495717890561,-145,0.55,1,1200
11,2,2,34.9546696305033,1.03395030141473,3074,0.7,1,980
11,2,2,56.4240673420011,1.1288133222406,2416,0.9,1,1036
11,2,1,34.1475091397466,0.756471258904639,1827,0.6,1,1049
11,1,1,14.6567511157604,1.04195559859363,415,0.75,1,868
11,1,1,55.6965107357781,0.999729774666775,-1455,0.75,1,1062
11,1,1,43.063199613779,0.811177299783594,-1625,0.55,1,1009
11,2,2,5.9061411137705,1.25533420114516,1294,0.85,1,738
11,1,1,47.4366482468101,0.974242086122104,-499,0.65,1,907
11,1,1,52.8640247954995,1.28169194781367,-1772,1.05,1,800
11,1,2,22.7965214679426,1.1458919151446,-1151,0.85,1,1091
11,2,2,48.2620334773968,1.34256287981043,2690,1.05,1,882
11,1,1,51.6744690471176,1.31568784883348,-1283,1,1,1060
11,1,1,28.0481057545531,1.09491683129818,38,0.6,1,929
11,2,2,53.9726266148964,0.980341583588597,2895,0.6,1,944
11,1,2,18.2962183930344,1.43612242629752,-982,1.15,1,1049
11,1,2,40.7515454706387,1.1099916806379,371,0.75,1,1060
11,1,1,61.2388416296923,1.11968988160879,275,0.85,1,1063
11,1,1,47.3970285300596,1.27088879941584,-1957,1,1,1029
11,1,1,31.15202238084,1.1083764867908,-1060,0.65,1,1167
11,1,1,63.9966541554886,1.14794023196373,-2633,0.75,1,1027
11,2,2,32.0053832080835,1.38548017560606,-561,0.75,1,1004
11,2,1,63.9788797557135,0.959708567184862,495,0.65,1,1138
11,2,2,37.8749836510982,1.12813387341521,2013,0.85,1,1122
11,2,2,65.4245728034453,1.15096446837197,1899,0.9,1,1068
11,2,2,18.3187303626095,1.0460912338167,90,0.9,1,921
11,2,2,53.2971449698369,1.06802713807338,2537,0.75,1,1137
11,2,1,29.3577535427913,1.00482578750234,692,0.7,1,1005
11,1,2,45,0.924794222602941,646,0.6,1,1133
11,1,2,5.97777359236066,1.31254015624654,-1162,0.8,1,843
11,2,2,40.5095480788837,1.35845793560657,-264,1,1,1053
11,1,2,11.9381504945048,1.16461942508249,-1467,0.55,1,999
11,1,1,33.6900675259798,0.885481201963557,-1141,0.4,1,963
11,2,2,53.303462731363,1.29433139684261,4370,0.9,1,1209
11,2,1,27.5198924309502,1.35200302511657,555,1.1,1,983
11,1,1,21.3706222693432,1.16120693219636,-1007,0.85,1,977
11,2,1,33.1663546938393,1.14129383243926,369,0.6,1,897
11,2,1,17.4680232512777,0.954861519414408,914,0.6,1,903
11,2,1,NaN,0.63405287853675,-495,0.65,1,855
11,2,2,36.6070748126075,1.65070655933232,3417,0.85,1,852
11,2,2,57.4960110444375,1.11794829913197,1349,0.7,1,1053
11,1,2,29.5877634654186,1.14041439047287,-549,0.85,1,1074
11,1,1,16.8289458336398,1.28280100066695,-530,0.7,1,1122
11,2,2,46.20604877922,1.18272613520094,2862,0.9,1,1003
11,1,1,32.8686789333675,1.34822192317733,-526,1.1,1,1012
11,2,2,61.927513064147,1.12894117708856,1473,0.8,1,965
11,2,1,-0.320084823781669,1.06941799944252,-1485,0.65,1,1007
11,2,2,75.1243179983612,1.20659511096164,3135,0.95,1,1081
11,1,1,54.5542896724018,1.02533564097757,-3478,0.75,1,931
11,1,2,41.9872124958167,1.2141461715255,886,0.9,1,1007
11,2,2,62.7446716250569,1.19226569059174,2453,0.9,1,1172
11,1,1,77.5925814725993,0.976996830315329,-1734,0.65,1,783
11,2,1,42.7974018382342,1.23248483849966,2263,1,1,978
11,1,1,56.4303015816275,0.964569983963884,-673,0.7,1,1193
11,2,2,40.9143832200251,1.02671184009159,582,0.75,1,914
11,1,1,45.8998597149044,1.04414613926565,-1972,0.85,1,920
11,2,1,28.790975072192,0.984880724034156,-172,0.7,1,922
11,1,1,67.2855876468328,1.02723059062191,-488,0.75,1,1041
11,1,1,45.2357837698766,1.04324998233278,-2609,0.8,1,1045
11,2,1,45.316548047273,1.25670570833609,1175,0.85,1,924
11,1,1,60.1409838350769,0.923247061611619,-893,0.7,1,798
11,2,1,66.7054367461056,1.02181464741443,-546,0.8,1,1020
11,1,1,51.3401917459099,1.23148135386509,-2041,1,1,1018
11,1,1,47.8624052261118,1.2606431098975,-2603,0.95,1,903
11,2,1,65.2892005377698,1.38147004926941,-841,0.7,1,1081
11,2,1,43.389699397501,1.0694860322983,-66,0.8,1,853
11,1,1,66.467651439099,1.05706417111287,-2041,0.85,1,933
11,1,1,33.0792614600777,1.07482162635642,-3226,0.85,1,986
11,1,2,57.2647737278924,1.02334743939718,125,0.7,1,920
11,2,2,0.609506576675196,0.998162966257951,545,0.45,1,808
11,1,1,21.434604129418,1.26619599855258,-2075,1,1,946
11,1,2,30.6772800217965,1.19030915947951,517,0.9,1,1013
11,1,2,56.3099324740202,1.08608575600374,1407,0.75,1,990
11,1,1,34.1044963165873,1.0371484321513,-537,0.8,1,1062
11,2,2,58.8049024121243,1.30267480558541,2143,1.05,1,983
11,2,2,73.3792430861079,1.07607378280591,1761,0.7,1,1272
11,2,2,32.3349362349576,1.13029303686562,477,0.8,1,867
11,1,1,11.1648801775486,1.07300116095576,-605,1.1,0,938
11,1,2,35.4333140102856,0.607536486284516,-234,0.65,0,1017
11,1,1,44.7000248376961,0.766899053607631,-1899,0.8,0,864
11,2,2,64.2170951769787,1.0333717288886,3175,1.05,0,871
11,2,2,36.3044971225752,0.800511390076281,2783,0.85,0,1034
11,2,2,55.0743327301028,0.750505481191794,2465,0.8,0,970
11,2,2,35.5735549191032,0.812735897328821,-95,0.85,0,918
11,1,1,4.64797069138703,0.87082921201727,-3371,0.9,0,1028
11,2,2,72.0720802379928,0.750950627207203,3061,0.8,0,1143
11,2,2,55.3943244483614,0.671316409378051,2108,0.7,0,1036
11,2,2,53.2158744151031,0.651280733185558,895,0.7,0,1121
11,1,1,53.5452818953008,0.713920226196933,-3037,0.75,0,1055
11,1,1,50.7678888979141,0.574006551680213,-1980,0.6,0,1032
11,2,2,75.4318481308456,0.680112295267463,2274,0.7,0,1039
11,1,1,28.8724241740402,0.676977212217025,-1330,0.7,0,951
11,1,1,61.902317032564,0.430295646747254,-2326,0.45,0,1129
11,1,1,80.2475750583462,0.35237280714864,-2095,0.4,0,807
11,2,1,37.8114628572634,0.424058324097132,-945,0.45,0,1050
11,1,1,18.1160516733559,0.578736008177657,-24,0.6,0,1064
11,1,1,5.67924971638495,0.591479852453631,-2095,0.6,0,857
11,2,2,44.4437477729193,0.5129104074731,1401,0.55,0,1058
11,1,1,61.4152796761995,0.413085386808234,-1660,0.45,0,982
11,1,1,-4.26789330029081,0.411797454456973,319,0.45,0,1202
11,2,1,-52.2920589645827,0.421189507575036,1410,0.45,0,974
11,2,2,50.7105931374996,0.429431453521829,2049,0.45,0,1176
11,2,2,28.8107937429731,0.438900043605827,276,0.45,0,970
11,1,1,63.8181924685568,0.5875535942032,-2537,0.6,0,1183
11,1,1,61.2707312155448,0.500366263091564,-474,0.55,0,1034
11,1,1,41.3358156792593,0.455902099547529,-1144,0.5,0,1035
11,2,2,53.6031217786984,0.400649156614236,1419,0.45,0,942
11,1,1,17.1895845561537,0.65066873071919,-1949,0.7,0,1053
11,1,1,22.3354425653039,0.693584267050028,-1413,0.7,0,952
11,2,2,55.2221686336361,0.584312356437295,2401,0.6,0,1138
11,2,2,50.2471389016164,0.42867898667464,592,0.45,0,1003
11,2,1,14.3354354195201,0.652653413359076,2144,0.7,0,937
11,1,1,1.61353893288118,0.669960150928091,-696,0.7,0,1002
11,2,2,30.0973457609689,0.457418469806726,1811,0.5,0,1238
11,2,2,48.4238712449307,0.46625570325341,1571,0.5,0,1057
11,1,1,63.7454920124279,0.387670716281718,-2425,0.4,0,1074
11,2,2,68.5870305251283,0.400645637670095,2665,0.45,0,985
11,2,1,49.2828784652461,0.53672953156638,866,0.55,0,1110
11,1,1,35.2175929681927,0.517137535163783,-2616,0.55,0,1008
11,2,2,44.6869114249793,0.494049471031758,793,0.5,0,1058
11,2,2,68.8601751913423,0.476058885953535,926,0.5,0,1170
11,2,2,81.4163785198861,0.476088503710344,2402,0.5,0,1100
11,1,1,6.67095267425387,0.604878219717648,-836,0.65,0,891
11,2,2,40.215470311835,0.625277519804513,-972,0.65,0,1052
11,2,2,52.8996916142652,0.509427535769646,988,0.55,0,1029
11,1,1,40.965072483869,0.671514936289896,-1618,0.7,0,1147
11,2,2,58.9247732204094,0.550484484843764,1481,0.6,0,1033
11,1,1,55.7262944661252,0.534808189866453,-1897,0.55,0,820
11,1,2,21.1861764403991,0.532467507709953,-254,0.55,0,1100
11,2,2,66.1861764403991,0.572953801878612,2101,0.6,0,939
11,2,2,48.1638836188808,0.665159435880923,1355,0.7,0,965
11,1,1,-13.6269948598915,0.63912807097222,-1817,0.65,0,1160
11,2,2,47.5448043798131,0.463989212101296,1763,0.5,0,1065
11,2,2,48.1798301198642,0.492815495774266,670,0.5,0,947
11,2,2,57.0222766861835,0.471529129350529,1845,0.5,0,868
11,2,2,70.401188675414,0.400825396900473,1071,0.45,0,1088
11,2,2,47.8341110163065,0.391756793094828,1544,0.4,0,1046
11,1,1,45,0.51778824597568,-1794,0.55,0,1139
11,1,1,32.9694039034621,0.553182046245638,-1539,0.6,0,1075
11,1,2,3.15484286479198,0.505953461419267,-2027,0.55,0,1011
11,1,1,25.7099537808113,0.470833552048134,-803,0.5,0,1186
11,2,1,31.492161124727,0.503894881028828,1941,0.55,0,995
11,1,1,33.111341960372,0.978348690088751,-3008,1,0,936
11,1,1,49.979999596311,0.530427401758061,-1183,0.55,0,812
11,2,1,62.4879973761485,0.46334231347646,-734,0.5,0,1009
11,1,1,65.6136288981986,0.550900599599117,-2319,0.6,0,948
11,2,2,33.7830800733526,0.64344962357427,3193,0.65,0,1009
11,1,1,12.042575142885,0.571549157990376,-1877,0.6,0,991
11,1,1,29.0546040990771,0.878990222328866,-1662,0.9,0,1199
11,1,1,38.2429024554941,0.639091415338044,-1819,0.65,0,904
11,2,1,-1.03535318654494,0.716881708161964,849,0.75,0,949
11,2,2,0,1.05528886545289,696,1.1,0,1102
11,1,1,36.1680913490307,0.581733266044466,-3422,0.6,0,824
11,2,1,8.48894388050472,0.985580113527249,1506,1,0,1069
11,1,1,58.8846676852582,0.927331672195578,-2698,0.95,0,828
11,1,1,19.2306723756613,0.455219425024552,-744,0.5,0,1201
11,1,1,38.3547217897256,0.800530744254502,-2317,0.85,0,1172
11,2,1,29.8499467895318,0.833038133296213,704,0.45,1,969
11,1,2,26.156774623053,0.883047267878283,-1466,0.6,1,930
11,1,2,3.3664606634298,0.93296285728502,-687,0.5,1,905
11,1,1,22.7650091075115,0.632401322298392,-1758,0.55,1,1121
11,2,2,29.8904248776595,1.04568802184804,1143,0.6,1,1055
11,2,2,-1.77604425335873,1.04711641858739,1115,0.6,1,890
11,2,2,33.2748879848349,0.937524284356186,2596,0.65,1,1057
11,2,2,25.5041394868138,0.948581676231697,1582,0.65,1,986
11,2,1,13.9457288836472,0.896906616402703,21,0.65,1,848
11,1,2,52.6333305872313,0.954912837300071,-805,0.65,1,988
11,1,1,42.3574547059353,0.895810759571759,-1378,0.45,1,992
11,1,1,23.881276017609,1.06844061362062,-111,0.6,1,1006
11,1,1,46.4995470379776,0.852025458363642,-1072,0.55,1,1012
11,1,1,42.2445752994972,0.602228457264573,-1573,0.3,1,892
11,2,2,28.393019421383,0.948542381389416,847,0.7,1,1071
11,2,2,48.9767309750776,0.963973523488676,1482,0.4,1,1119
11,1,1,32.6869365410106,0.829853785075102,-507,0.55,1,936
11,1,1,44.5017883873864,0.79392862473469,-990,0.55,1,970
11,2,2,28.1237353832888,1.07262140859166,2158,0.6,1,892
11,1,1,18.1218602479014,0.763699456645554,362,0.3,1,1097
11,2,2,55.8501046297974,1.06560346756305,85,0.6,1,905
11,2,1,31.5221772467587,0.947333625208557,318,0.65,1,1120
11,2,2,59.649904105813,0.847799210408994,2066,0.45,1,1214
11,1,1,36.3044971225752,0.920624570946529,8,0.65,1,984
11,1,1,53.7905431828139,1.03022990120371,-1534,0.7,1,1051
11,1,1,67.4569389999421,0.759551211878716,-399,0.4,1,920
11,2,1,53.7022237899468,0.820311297236913,-623,0.5,1,1107
11,1,1,39.6926731506688,0.892570694788446,-1718,0.55,1,1070
11,1,1,48.8140748342904,0.987112905510003,99,0.5,1,1003
11,1,1,48.4601832289865,0.796901250014344,-1623,0.5,1,989
11,2,1,52.6506509553594,0.886076196213253,1221,0.65,1,913
11,1,1,66.2641246605523,0.766146586756804,-934,0.5,1,950
11,1,1,73.3007557660064,0.803629464913683,322,0.45,1,1006
11,2,1,67.2296210912378,0.64179249568042,-36,0.4,1,901
11,2,1,45.3200848237817,0.964597548998427,1488,0.35,1,1046
11,2,2,52.6098371575519,0.994154599386093,390,0.75,1,1190
11,2,1,57.0947570770121,0.685046143578802,-84,0.3,1,1023
11,2,1,38.3201139367775,0.869570897422818,-623,0.6,1,1053
11,2,1,34.4126786817629,0.794381395124219,596,0.55,1,1055
11,1,1,26.8739203118299,0.924063162641687,-496,0.6,1,1125
11,1,1,77.4346516200927,0.469822443043086,-1459,0.5,0,1020
11,1,1,26.565051177078,0.458905515559309,-606,0.5,0,995
11,2,1,2.03331566941439,0.471790410709218,527,0.5,0,1032
11,1,1,39.902600262021,0.688278290745075,-612,0.7,0,1048
11,1,2,32.9694039034621,0.711370753553638,-412,0.75,0,1029
11,1,1,18.434948822922,0.643271330573043,-233,0.65,0,994
11,2,2,45.7191561165451,0.581391049046942,1205,0.6,0,873
11,2,2,46.9091524329964,0.85822788484802,4037,0.9,0,918
11,1,1,32.2928864986834,1.07367445163982,-1281,1.1,0,791
11,2,2,25.6836471804958,0.83770923402335,902,0.85,0,970
11,1,1,27.3923695518927,0.633201588098018,-1204,0.65,0,1012
11,2,2,50.4690949701119,0.842732815326599,3586,0.85,0,1032
11,2,1,-20.3532291480688,0.808209659669956,3940,0.85,0,1106
11,1,2,59.6626652135422,0.517642209928454,554,0.55,0,1001
11,2,2,45,0.602985909281415,10,0.65,0,1035
11,1,1,31.5122633387633,0.587859448809468,-1686,0.6,0,938
11,2,2,16.5688291795991,0.61061292031809,22,0.65,0,971
11,1,2,34.8753283446022,0.612331043186714,341,0.65,0,881
11,1,1,34.3396517054647,0.917112081489904,-1608,0.95,0,1189
11,1,2,13.3136323121434,0.884604692448193,-1367,0.9,0,985
11,1,1,50.3656309266398,0.703053150376945,-3202,0.75,0,943
11,2,2,45.76389846093,1.95680983966304,3309,2,0,970
11,1,1,19.6538240580533,0.510933349207335,-1819,0.55,0,1025
11,2,2,72.8294386480619,0.523013579884719,574,0.55,0,997
11,2,2,56.1428898583393,0.600421481140074,1849,0.65,0,955
11,1,2,31.805328924997,0.455537595924397,-1883,0.5,0,1122
11,2,2,32.6335028467852,0.624631500912074,942,0.65,0,1206
11,1,1,10.532711823142,0.81366548420192,-1573,0.85,0,1084
11,2,2,50.3558250428552,0.600800647014694,536,0.65,0,1029
11,2,1,-10.7388971009054,0.834845989156747,2409,0.85,0,796
11,1,2,65.3638703501095,0.592672480150213,207,0.6,0,949
11,2,2,60.751173663453,0.550748112164001,696,0.6,0,1165
11,1,1,25.5207125315754,0.58919078143299,-2442,0.6,0,1073
11,2,2,34.122806876848,0.676991287982673,1787,0.7,0,1025
11,2,2,38.6598082540901,0.661623486816097,-674,0.7,0,968
11,2,2,33.5788137250007,1.14084458099387,115,1.15,0,881
11,1,1,20.2939737275768,0.757668871774513,-1026,0.8,0,1009
11,2,1,-5.71059313749964,0.893818452565029,2738,0.9,0,1012
