Subj_idx,Stimulus,Response,Confidence,RT_decConf,Accuracy,Raw_Response,StimulusType
11,1,1,3,1.295,1,6,Word
11,0,0,1,0.92,1,3,Word
11,0,0,1,0.675,1,3,Word
11,1,1,3,1.037,1,6,Word
11,1,1,3,1.248,1,6,Word
11,0,0,1,0.97,1,3,Word
11,1,1,3,1.569,1,6,Word
11,0,0,1,0.727,1,3,Word
11,1,0,1,1.046,0,3,Word
11,0,0,1,1.077,1,3,Word
11,0,0,1,1.148,1,3,Word
11,0,0,1,3.021,1,3,Word
11,1,0,1,4.661,0,3,Word
11,1,1,3,1.315,1,6,Word
11,0,0,1,0.97,1,3,Word
11,1,1,1,2.304,1,4,Word
11,0,0,1,4.913,1,3,Word
11,1,0,1,1.391,0,3,Word
11,1,1,3,1.663,1,6,Word
11,1,0,1,2.391,0,3,Word
11,0,0,1,2.026,1,3,Word
11,0,0,1,1.068,1,3,Word
11,1,0,2,3.408,0,2,Word
11,1,1,3,1.697,1,6,Word
11,0,0,2,3.037,1,2,Word
11,1,1,2,2.586,1,5,Word
11,1,1,3,1.928,1,6,Word
11,1,0,1,2.787,0,3,Word
11,0,0,1,0.969,1,3,Word
11,1,1,3,1.267,1,6,Word
11,0,0,2,1.566,1,2,Word
11,0,0,2,1.595,1,2,Word
11,0,0,2,1.228,1,2,Word
11,1,1,3,2.107,1,6,Word
11,1,1,3,2.347,1,6,Word
11,0,0,2,1.414,1,2,Word
11,0,0,2,0.914,1,2,Word
11,1,0,2,1.459,0,2,Word
11,0,0,2,0.81,1,2,Word
11,1,0,2,0.638,0,2,Word
11,1,0,2,1.624,0,2,Word
11,0,0,2,0.895,1,2,Word
11,0,0,2,0.612,1,2,Word
11,0,1,3,3.273,0,6,Word
11,0,0,2,0.797,1,2,Word
11,0,0,2,1.225,1,2,Word
11,0,0,2,2.456,1,2,Word
11,1,0,2,2.388,0,2,Word
11,0,0,2,2.524,1,2,Word
11,0,0,2,0.704,1,2,Word
11,1,1,3,0.859,1,6,Word
11,0,0,2,1.734,1,2,Word
11,0,1,1,3.463,0,4,Word
11,1,1,3,1.079,1,6,Word
11,0,0,1,3.766,1,3,Word
11,0,0,1,1.001,1,3,Word
11,0,0,1,3.641,1,3,Word
11,1,0,1,1.407,0,3,Word
11,1,0,1,0.685,0,3,Word
11,1,0,1,0.779,0,3,Word
11,0,0,1,0.83,1,3,Word
11,0,0,1,1.185,1,3,Word
11,1,0,1,0.858,0,3,Word
11,1,1,3,1.113,1,6,Word
11,1,1,3,1.016,1,6,Word
11,1,0,1,2.742,0,3,Word
11,1,0,1,0.744,0,3,Word
11,1,0,1,0.497,0,3,Word
11,1,0,1,1.303,0,3,Word
11,1,0,2,5.063,0,2,Word
11,1,1,3,1.057,1,6,Word
11,1,0,2,0.955,0,2,Word
11,0,0,2,0.608,1,2,Word
11,0,0,2,0.986,1,2,Word
11,0,0,2,1.109,1,2,Word
11,1,0,2,0.81,0,2,Word
11,0,0,2,0.591,1,2,Word
11,0,0,2,2.849,1,2,Word
11,0,0,2,0.81,1,2,Word
11,1,0,2,0.857,0,2,Word
11,0,0,2,1.323,1,2,Word
11,0,0,2,1.088,1,2,Word
11,0,0,2,0.828,1,2,Word
11,1,0,2,1.798,0,2,Word
11,1,0,2,1.155,0,2,Word
11,1,0,2,3.664,0,2,Word
11,0,1,1,2.367,0,4,Word
11,0,0,1,3.033,1,3,Word
11,0,0,1,0.696,1,3,Word
11,1,0,1,1.348,0,3,Word
11,1,1,1,3.961,1,4,Word
11,1,0,2,4.251,0,2,Word
11,0,0,2,0.928,1,2,Word
11,1,0,2,1.27,0,2,Word
11,0,0,2,0.689,1,2,Word
11,1,0,2,0.63,0,2,Word
11,1,0,2,1.31,0,2,Word
11,0,0,2,0.565,1,2,Word
11,1,0,2,0.481,0,2,Word
11,1,0,2,0.825,0,2,Word
11,0,0,2,1.108,1,2,Word
11,0,0,2,1.144,1,2,Word
11,0,1,3,2.076,0,6,Word
11,1,1,3,1.662,1,6,Word
11,1,0,2,0.721,0,2,Word
11,0,0,2,1.132,1,2,Word
11,1,0,2,1.8,0,2,Word
11,0,0,2,0.569,1,2,Word
11,1,0,2,0.769,0,2,Word
11,0,0,2,0.966,1,2,Word
11,1,0,2,1.468,0,2,Word
11,0,0,2,0.829,1,2,Word
12,1,1,3,4.768,1,6,Word
12,0,0,3,2.099,1,1,Word
12,1,1,3,2.634,1,6,Word
12,0,0,2,6.78,1,2,Word
12,1,1,3,1.719,1,6,Word
12,0,0,3,1.297,1,1,Word
12,0,0,2,3.163,1,2,Word
12,0,0,3,3.605,1,1,Word
12,1,1,3,1.678,1,6,Word
12,1,1,3,2.207,1,6,Word
12,1,1,1,4.643,1,4,Word
12,0,0,2,5.764,1,2,Word
12,1,0,2,2.446,0,2,Word
12,0,0,3,2.01,1,1,Word
12,0,0,3,2.431,1,1,Word
12,1,1,3,1.128,1,6,Word
12,1,1,3,1.106,1,6,Word
12,0,0,1,5.941,1,3,Word
12,0,0,1,6.267,1,3,Word
12,0,0,3,2.278,1,1,Word
12,0,0,3,1.259,1,1,Word
12,0,0,3,0.974,1,1,Word
12,1,0,2,6.799,0,2,Word
12,1,1,3,1.011,1,6,Word
12,1,1,3,0.752,1,6,Word
12,0,0,1,6.065,1,3,Word
12,1,0,1,5.346,0,3,Word
12,0,0,3,1.184,1,1,Word
12,0,0,3,0.994,1,1,Word
12,0,1,1,2.369,0,4,Word
12,0,1,1,2.633,0,4,Word
12,1,1,3,0.963,1,6,Word
12,0,0,3,1.444,1,1,Word
12,0,1,1,1.916,0,4,Word
12,0,0,2,1.941,1,2,Word
12,1,1,3,0.941,1,6,Word
12,1,1,3,1.116,1,6,Word
12,0,0,2,1.879,1,2,Word
12,1,1,3,2.491,1,6,Word
12,0,1,1,4.151,0,4,Word
12,1,1,2,3.79,1,5,Word
12,0,0,1,3.151,1,3,Word
12,1,1,3,0.892,1,6,Word
12,1,1,1,6.021,1,4,Word
12,1,1,3,1.991,1,6,Word
12,1,0,1,1.546,0,3,Word
12,1,1,3,0.979,1,6,Word
12,1,0,2,2.782,0,2,Word
12,0,1,1,2.728,0,4,Word
12,1,1,3,1.319,1,6,Word
12,1,1,3,1.465,1,6,Word
12,0,1,3,1.832,0,6,Word
12,0,0,2,1.816,1,2,Word
12,1,1,3,0.848,1,6,Word
12,1,1,3,1.874,1,6,Word
12,0,0,2,1.488,1,2,Word
12,0,1,1,5.415,0,4,Word
12,0,0,2,5.083,1,2,Word
12,0,0,3,1.255,1,1,Word
12,0,0,1,10.113,1,3,Word
12,1,1,1,1.99,1,4,Word
12,1,1,3,1.301,1,6,Word
12,1,0,2,2.395,0,2,Word
12,0,0,1,2.791,1,3,Word
12,0,1,2,3.632,0,5,Word
12,1,1,2,2.667,1,5,Word
12,0,0,1,4.528,1,3,Word
12,0,0,3,4.877,1,1,Word
12,1,1,3,0.953,1,6,Word
12,1,1,3,1.547,1,6,Word
12,0,0,3,1.143,1,1,Word
12,1,1,3,0.992,1,6,Word
12,0,0,1,1.894,1,3,Word
12,0,1,1,4.176,0,4,Word
12,1,1,2,4.356,1,5,Word
12,1,1,3,1.35,1,6,Word
12,0,0,1,2.178,1,3,Word
12,1,1,3,3.923,1,6,Word
12,1,1,1,3.221,1,4,Word
12,0,0,2,1.874,1,2,Word
12,0,1,1,4.924,0,4,Word
12,0,1,2,1.917,0,5,Word
12,0,0,2,4.293,1,2,Word
12,1,1,3,1.338,1,6,Word
12,1,1,3,2.525,1,6,Word
12,1,0,3,1.546,0,1,Word
12,0,0,3,1.113,1,1,Word
12,0,0,3,0.994,1,1,Word
12,0,1,2,15.624,0,5,Word
12,0,0,1,2.285,1,3,Word
12,1,1,3,1.821,1,6,Word
12,1,0,1,2.832,0,3,Word
12,1,1,3,1.756,1,6,Word
12,1,0,2,5.367,0,2,Word
12,1,1,3,4.936,1,6,Word
12,1,1,1,6.299,1,4,Word
12,1,1,3,3.937,1,6,Word
12,0,0,1,2.989,1,3,Word
12,1,1,3,0.897,1,6,Word
12,0,0,3,1.165,1,1,Word
12,1,1,3,0.908,1,6,Word
12,0,0,3,2.264,1,1,Word
12,0,0,3,2.309,1,1,Word
12,0,0,2,2.177,1,2,Word
12,0,0,2,2.469,1,2,Word
12,1,1,3,1.891,1,6,Word
12,1,1,3,0.692,1,6,Word
12,0,0,2,2.937,1,2,Word
12,1,1,3,0.74,1,6,Word
12,1,1,3,1.499,1,6,Word
12,1,1,3,1.167,1,6,Word
12,1,1,3,1.893,1,6,Word
12,1,1,3,0.756,1,6,Word
12,1,0,3,1.16,0,1,Word
12,0,0,2,1.768,1,2,Word
12,1,1,3,1.103,1,6,Word
12,0,0,2,2.597,1,2,Word
12,1,0,2,2.451,0,2,Word
12,0,0,3,0.953,1,1,Word
12,0,0,3,2.631,1,1,Word
12,1,1,3,1.818,1,6,Word
12,1,1,3,0.905,1,6,Word
12,0,0,2,2.124,1,2,Word
12,0,0,1,5.279,1,3,Word
12,1,1,3,1.217,1,6,Word
12,0,0,2,2.544,1,2,Word
12,0,0,3,3.645,1,1,Word
12,1,1,3,0.926,1,6,Word
12,0,0,2,4.867,1,2,Word
12,0,0,2,1.818,1,2,Word
12,1,1,3,1.926,1,6,Word
12,1,1,3,1.071,1,6,Word
12,0,0,3,1.238,1,1,Word
12,0,0,3,1.29,1,1,Word
12,1,1,3,0.866,1,6,Word
12,0,0,3,3.907,1,1,Word
12,1,1,3,0.738,1,6,Word
12,1,1,3,1.535,1,6,Word
12,1,1,3,1.182,1,6,Word
12,1,0,1,3.292,0,3,Word
12,0,0,2,2.886,1,2,Word
12,0,0,3,1.652,1,1,Word
12,0,1,1,1.418,0,4,Word
12,0,0,3,6.83,1,1,Word
12,1,1,3,1.4,1,6,Word
12,1,1,3,0.736,1,6,Word
12,1,1,3,0.798,1,6,Word
12,0,0,1,3.601,1,3,Word
12,1,1,3,1.406,1,6,Word
12,0,0,3,0.947,1,1,Word
12,0,0,2,2.256,1,2,Word
12,1,1,3,1.217,1,6,Word
12,1,0,1,4.341,0,3,Word
12,0,0,3,1.167,1,1,Word
12,1,1,3,1.161,1,6,Word
12,1,1,3,4.423,1,6,Word
12,0,0,3,2.296,1,1,Word
12,0,1,1,9.706,0,4,Word
12,0,0,3,2.912,1,1,Word
12,0,0,2,2.453,1,2,Word
12,0,0,2,2.269,1,2,Word
12,1,1,3,2.607,1,6,Word
12,1,1,3,1.157,1,6,Word
12,1,1,3,4.147,1,6,Word
12,1,0,3,7.596,0,1,Word
12,0,0,3,0.92,1,1,Word
12,0,0,3,1.207,1,1,Word
12,0,1,2,2.039,0,5,Word
12,0,0,3,1.083,1,1,Word
12,1,1,3,1.205,1,6,Word
12,1,1,3,0.925,1,6,Word
12,1,1,3,0.786,1,6,Word
12,1,0,1,4.224,0,3,Word
12,0,0,2,4.993,1,2,Word
12,1,1,3,1.423,1,6,Word
12,1,1,1,3.206,1,4,Word
12,1,1,3,1.274,1,6,Word
12,1,1,3,1.266,1,6,Word
12,0,0,3,3.33,1,1,Word
12,0,0,3,3.844,1,1,Word
12,1,1,1,8.43,1,4,Word
12,0,0,3,1.871,1,1,Word
12,0,0,3,5.383,1,1,Word
12,1,1,3,4.81,1,6,Word
12,0,0,3,4.477,1,1,Word
12,0,0,2,3.866,1,2,Word
12,1,1,3,1.375,1,6,Word
12,0,0,1,3.201,1,3,Word
12,0,0,3,5.048,1,1,Word
12,0,0,3,1.469,1,1,Word
12,1,1,3,1.306,1,6,Word
12,0,0,1,2.769,1,3,Word
13,1,1,2,2.514,1,5,Word
13,1,1,3,1.966,1,6,Word
13,0,0,2,2.93,1,2,Word
13,0,1,3,3.541,0,6,Word
13,1,1,1,3.405,1,4,Word
13,1,1,3,1.692,1,6,Word
13,1,1,1,3.611,1,4,Word
13,0,0,2,3.544,1,2,Word
13,0,1,3,2.174,0,6,Word
13,0,1,1,2.139,0,4,Word
13,0,0,3,1.659,1,1,Word
13,1,0,2,3.546,0,2,Word
13,0,0,2,2.181,1,2,Word
13,1,1,3,1.377,1,6,Word
13,1,0,2,2.289,0,2,Word
13,1,0,2,1.811,0,2,Word
13,0,0,3,3.054,1,1,Word
13,0,1,1,3.407,0,4,Word
13,0,0,2,4.141,1,2,Word
13,0,0,2,1.206,1,2,Word
13,0,1,2,2.396,0,5,Word
13,1,0,2,2.969,0,2,Word
13,1,1,3,1.352,1,6,Word
13,1,0,3,2.732,0,1,Word
13,0,1,2,3.061,0,5,Word
13,0,0,2,2.035,1,2,Word
13,0,0,2,1.101,1,2,Word
13,1,1,1,3.286,1,4,Word
13,1,0,1,2.882,0,3,Word
13,0,0,3,1.532,1,1,Word
13,0,0,1,2.433,1,3,Word
13,0,0,3,1.429,1,1,Word
13,0,0,2,4.327,1,2,Word
13,0,0,2,1.855,1,2,Word
13,1,0,2,1.067,0,2,Word
13,0,1,1,1.9,0,4,Word
13,0,0,3,1.19,1,1,Word
13,0,0,3,4.361,1,1,Word
13,0,0,3,1.009,1,1,Word
13,1,1,3,1.223,1,6,Word
13,1,0,1,3.723,0,3,Word
13,1,1,1,1.478,1,4,Word
13,0,0,2,3.192,1,2,Word
13,0,0,2,0.978,1,2,Word
13,0,0,3,3.98,1,1,Word
13,0,0,3,1.135,1,1,Word
13,1,1,3,1.035,1,6,Word
13,0,0,2,1.459,1,2,Word
13,1,1,3,1.457,1,6,Word
13,0,0,2,1.672,1,2,Word
13,1,0,2,1.914,0,2,Word
13,0,0,3,4.634,1,1,Word
13,0,0,2,2.665,1,2,Word
13,1,0,2,2.935,0,2,Word
13,1,0,3,6.596,0,1,Word
13,0,0,2,3.155,1,2,Word
13,0,1,1,2.19,0,4,Word
13,1,1,3,1.458,1,6,Word
13,1,0,3,2.569,0,1,Word
13,1,1,1,1.294,1,4,Word
13,1,0,2,2.852,0,2,Word
13,1,1,3,1.675,1,6,Word
13,1,0,3,4.181,0,1,Word
13,1,0,3,1.373,0,1,Word
13,1,1,1,3.046,1,4,Word
13,1,1,3,2.987,1,6,Word
13,0,0,2,4.092,1,2,Word
13,0,0,2,1.885,1,2,Word
13,0,0,2,1.313,1,2,Word
13,0,1,1,1.564,0,4,Word
13,1,0,2,2.46,0,2,Word
13,1,0,2,7.687,0,2,Word
13,0,0,3,4.537,1,1,Word
13,1,1,1,1.607,1,4,Word
13,1,1,3,1.145,1,6,Word
13,1,0,2,3.595,0,2,Word
13,1,1,3,1.844,1,6,Word
13,1,1,3,1.173,1,6,Word
13,1,0,3,2.641,0,1,Word
13,0,0,3,4.081,1,1,Word
13,1,0,2,2.218,0,2,Word
13,0,0,3,3.098,1,1,Word
13,0,0,2,3.753,1,2,Word
13,1,0,2,2.88,0,2,Word
13,1,1,1,3.453,1,4,Word
13,1,0,3,2.588,0,1,Word
13,0,1,1,2.122,0,4,Word
13,1,1,3,1.139,1,6,Word
13,0,0,3,2.797,1,1,Word
13,1,0,2,2.185,0,2,Word
13,1,0,2,1.415,0,2,Word
13,0,0,2,1.791,1,2,Word
13,0,0,2,1.074,1,2,Word
13,0,0,1,4.745,1,3,Word
13,1,0,2,3.83,0,2,Word
13,0,1,1,2.684,0,4,Word
13,1,1,3,2.891,1,6,Word
13,1,1,3,1.21,1,6,Word
13,0,0,2,2.632,1,2,Word
13,1,0,2,2.997,0,2,Word
13,0,0,3,1.805,1,1,Word
13,1,1,1,1.517,1,4,Word
13,1,0,2,2.342,0,2,Word
13,0,0,3,1.308,1,1,Word
13,1,0,1,3.103,0,3,Word
13,0,1,1,2.871,0,4,Word
13,1,1,3,1.202,1,6,Word
13,0,0,2,2.79,1,2,Word
13,0,0,2,4.192,1,2,Word
13,1,0,3,1.18,0,1,Word
13,1,1,3,1.707,1,6,Word
13,0,1,3,2.739,0,6,Word
13,1,1,3,1.525,1,6,Word
13,0,0,3,2.117,1,1,Word
13,1,1,3,1.41,1,6,Word
13,1,1,3,1.037,1,6,Word
13,1,1,2,1.962,1,5,Word
13,0,0,3,1.419,1,1,Word
13,1,1,3,1.083,1,6,Word
13,1,1,3,3.123,1,6,Word
13,1,1,1,6.329,1,4,Word
13,0,0,3,1.252,1,1,Word
13,0,0,3,0.935,1,1,Word
13,0,0,2,1.798,1,2,Word
13,1,0,2,1.713,0,2,Word
13,0,0,2,1.803,1,2,Word
13,0,0,2,5.419,1,2,Word
13,0,1,1,1.661,0,4,Word
13,1,1,3,3.2,1,6,Word
13,1,0,2,3.746,0,2,Word
13,1,1,3,1.842,1,6,Word
13,1,1,3,4.226,1,6,Word
13,1,0,2,1.698,0,2,Word
13,0,0,3,2.654,1,1,Word
13,1,1,3,8.535,1,6,Word
13,0,1,1,2.155,0,4,Word
13,1,1,3,1.081,1,6,Word
13,0,0,2,3.369,1,2,Word
13,0,0,2,1.264,1,2,Word
13,0,0,2,1.394,1,2,Word
13,0,0,3,2.556,1,1,Word
13,0,0,3,1.138,1,1,Word
13,0,0,1,4.687,1,3,Word
13,0,1,1,4.78,0,4,Word
13,1,0,2,2.763,0,2,Word
13,1,1,2,2.827,1,5,Word
13,0,0,2,2.218,1,2,Word
13,0,0,3,2.058,1,1,Word
13,1,0,3,3.079,0,1,Word
13,0,1,1,3.7,0,4,Word
13,0,0,3,2.104,1,1,Word
13,1,0,2,3.943,0,2,Word
13,0,0,3,1.2,1,1,Word
13,1,1,3,2.043,1,6,Word
13,0,0,3,2.431,1,1,Word
13,1,1,3,1.803,1,6,Word
