Subj_idx,Stimulus,Response,Confidence,RT_decConf,Accuracy,Raw_Response,StimulusType
45,1,1,1,3.013,1,4,Word
45,1,1,1,2.258,1,4,Word
45,0,1,2,1.452,0,5,Word
45,0,1,2,4.292,0,5,Word
45,0,0,1,1.513,1,3,Word
45,0,0,2,5.361,1,2,Word
45,0,0,1,6.69,1,3,Word
45,0,1,2,2.721,0,5,Word
45,1,1,2,1.395,1,5,Word
45,1,1,3,2.59,1,6,Word
45,0,1,2,4.686,0,5,Word
45,1,1,1,6.017,1,4,Word
45,1,1,2,3.161,1,5,Word
45,1,0,2,1.6,0,2,Word
45,0,0,1,3.778,1,3,Word
45,1,0,1,3.972,0,3,Word
45,1,1,2,2.348,1,5,Word
45,0,1,1,2.916,0,4,Word
45,1,1,2,3.154,1,5,Word
45,0,1,1,6.052,0,4,Word
45,0,1,2,5.919,0,5,Word
45,0,0,2,2.944,1,2,Word
45,1,1,3,2.198,1,6,Word
45,0,1,2,3.474,0,5,Word
45,1,1,2,2.244,1,5,Word
45,0,0,2,3.616,1,2,Word
45,0,0,2,5.08,1,2,Word
45,1,1,1,4.176,1,4,Word
45,0,1,2,4.377,0,5,Word
45,0,0,1,3.503,1,3,Word
45,0,1,1,5.71,0,4,Word
45,0,1,1,3.733,0,4,Word
45,0,1,2,3.962,0,5,Word
45,0,0,1,4.023,1,3,Word
45,1,0,1,1.858,0,3,Word
45,1,1,2,2.804,1,5,Word
45,0,1,2,3.687,0,5,Word
45,1,1,1,2.6,1,4,Word
45,0,0,3,3.713,1,1,Word
45,0,1,1,6.156,0,4,Word
45,0,0,2,3.005,1,2,Word
45,1,0,2,4.31,0,2,Word
45,0,0,1,6.8,1,3,Word
45,0,1,1,3.714,0,4,Word
45,0,1,1,3.097,0,4,Word
45,0,1,2,5.349,0,5,Word
45,1,1,3,1.275,1,6,Word
45,0,1,1,4.155,0,4,Word
45,1,1,2,3.117,1,5,Word
45,1,1,2,1.362,1,5,Word
45,1,1,2,1.352,1,5,Word
45,1,1,1,4.393,1,4,Word
45,0,1,1,5.999,0,4,Word
45,1,0,2,5.2,0,2,Word
45,1,1,1,4.026,1,4,Word
45,1,1,1,1.755,1,4,Word
45,1,1,2,2.845,1,5,Word
45,1,1,1,3.086,1,4,Word
45,1,0,2,2.96,0,2,Word
45,1,1,3,5.588,1,6,Word
45,1,1,3,2.789,1,6,Word
45,1,1,1,3.847,1,4,Word
45,1,0,2,3.236,0,2,Word
45,0,0,2,1.577,1,2,Word
45,0,0,2,3.295,1,2,Word
45,1,1,2,2.028,1,5,Word
45,1,1,1,4.206,1,4,Word
45,1,1,1,6.741,1,4,Word
45,1,1,2,1.493,1,5,Word
46,0,1,1,6.522,0,4,Word
46,1,1,3,5.56,1,6,Word
46,1,1,2,3.3,1,5,Word
46,0,0,1,3.371,1,3,Word
46,0,0,1,4.065,1,3,Word
46,0,1,1,2.581,0,4,Word
46,1,1,3,4.083,1,6,Word
46,0,0,3,1.819,1,1,Word
46,0,0,3,1.674,1,1,Word
46,0,0,2,2.967,1,2,Word
46,1,0,1,1.757,0,3,Word
46,0,0,1,1.873,1,3,Word
46,0,0,3,3.788,1,1,Word
46,0,1,2,4.285,0,5,Word
46,0,1,2,2.447,0,5,Word
46,1,1,3,1.459,1,6,Word
46,1,1,3,0.941,1,6,Word
46,1,1,2,1.425,1,5,Word
46,1,1,3,1.017,1,6,Word
46,1,1,2,2.734,1,5,Word
46,0,1,1,1.902,0,4,Word
46,1,1,2,4.534,1,5,Word
46,1,1,3,0.983,1,6,Word
46,0,1,1,4.854,0,4,Word
46,0,1,1,1.754,0,4,Word
46,1,1,1,1.427,1,4,Word
46,1,0,1,3.338,0,3,Word
46,1,1,1,2.8,1,4,Word
46,0,0,2,3.39,1,2,Word
46,1,1,3,2.447,1,6,Word
46,0,0,1,3.201,1,3,Word
46,0,0,1,5.041,1,3,Word
46,1,1,3,1.357,1,6,Word
46,0,0,1,2.624,1,3,Word
46,0,0,1,1.074,1,3,Word
46,0,0,2,1.613,1,2,Word
46,1,1,2,2.689,1,5,Word
46,0,1,1,5.335,0,4,Word
46,0,0,1,1.762,1,3,Word
46,1,1,1,1.647,1,4,Word
46,0,0,1,2.324,1,3,Word
46,1,0,1,5.248,0,3,Word
46,0,0,2,1.514,1,2,Word
46,1,1,3,3.92,1,6,Word
46,1,1,3,1.357,1,6,Word
46,1,1,1,2.232,1,4,Word
46,0,0,2,2.374,1,2,Word
46,1,0,1,2.382,0,3,Word
46,0,0,2,2.836,1,2,Word
46,0,0,2,1.915,1,2,Word
46,0,0,1,2.153,1,3,Word
46,0,0,1,2.935,1,3,Word
46,0,1,1,3.115,0,4,Word
46,1,1,2,2.066,1,5,Word
46,1,1,1,3.639,1,4,Word
46,0,1,1,1.383,0,4,Word
46,1,1,3,4.04,1,6,Word
46,1,1,3,1.029,1,6,Word
46,1,1,3,2.426,1,6,Word
46,1,1,3,2.56,1,6,Word
46,0,0,1,2.549,1,3,Word
46,0,1,1,2.097,0,4,Word
46,0,0,1,3.285,1,3,Word
46,1,1,1,6.405,1,4,Word
46,1,1,3,2.983,1,6,Word
46,0,0,1,3.178,1,3,Word
46,0,0,2,3.024,1,2,Word
46,1,1,2,2.984,1,5,Word
46,0,0,1,2.287,1,3,Word
46,1,1,1,2.416,1,4,Word
46,1,1,1,1.326,1,4,Word
46,1,1,3,2.805,1,6,Word
46,1,1,1,1.89,1,4,Word
46,1,0,1,5.858,0,3,Word
46,0,0,1,2.073,1,3,Word
46,1,1,2,5.098,1,5,Word
46,0,0,1,2.445,1,3,Word
46,1,1,1,4.316,1,4,Word
46,0,0,2,3.025,1,2,Word
46,1,1,1,2.421,1,4,Word
46,0,0,1,6.234,1,3,Word
46,0,1,1,1.705,0,4,Word
46,1,1,3,4.516,1,6,Word
46,1,0,2,2.724,0,2,Word
46,0,1,1,2.094,0,4,Word
46,1,1,2,8.083,1,5,Word
46,0,1,1,2.542,0,4,Word
46,1,0,1,2.757,0,3,Word
46,0,0,1,3.489,1,3,Word
46,1,1,3,1.897,1,6,Word
46,0,1,1,2.682,0,4,Word
46,1,0,1,6.17,0,3,Word
46,1,1,2,3.747,1,5,Word
46,0,1,1,3.798,0,4,Word
46,1,1,1,1.703,1,4,Word
46,0,0,1,3.808,1,3,Word
1,1,1,2,9.822,1,5,Word
1,1,1,3,1.115,1,6,Word
1,1,0,1,2.991,0,3,Word
1,0,0,2,1.798,1,2,Word
1,1,1,3,1.978,1,6,Word
1,1,1,1,2.048,1,4,Word
1,0,1,1,1.788,0,4,Word
1,1,0,1,2.398,0,3,Word
1,0,0,2,1.809,1,2,Word
1,0,0,2,1.5,1,2,Word
1,1,1,1,1.931,1,4,Word
1,0,0,1,2.601,1,3,Word
1,0,1,1,2.036,0,4,Word
1,1,1,3,1.466,1,6,Word
1,0,1,2,2.254,0,5,Word
1,0,1,1,2.613,0,4,Word
1,0,1,2,1.392,0,5,Word
1,1,1,1,2.481,1,4,Word
1,0,0,1,1.877,1,3,Word
1,0,1,1,2.095,0,4,Word
1,0,0,2,1.717,1,2,Word
1,1,1,2,1.428,1,5,Word
1,1,1,2,2.288,1,5,Word
1,1,1,2,1.185,1,5,Word
1,0,1,1,1.553,0,4,Word
1,1,1,1,1.454,1,4,Word
1,1,1,2,1.823,1,5,Word
1,1,1,2,0.96,1,5,Word
1,1,1,2,2.501,1,5,Word
1,0,0,1,1.301,1,3,Word
1,0,0,1,1.378,1,3,Word
1,1,1,1,1.622,1,4,Word
1,1,1,1,1.99,1,4,Word
1,1,1,3,1.743,1,6,Word
1,0,0,2,2.024,1,2,Word
1,0,0,3,1.767,1,1,Word
1,1,1,1,2.266,1,4,Word
1,1,0,3,1.467,0,1,Word
1,0,1,1,2.377,0,4,Word
1,1,1,1,2.114,1,4,Word
1,1,0,3,1.783,0,1,Word
1,0,0,1,2.078,1,3,Word
1,1,1,1,1.211,1,4,Word
1,0,1,1,1.197,0,4,Word
1,1,1,1,2.894,1,4,Word
1,1,1,2,1.407,1,5,Word
1,1,1,3,1.056,1,6,Word
1,0,0,2,2.344,1,2,Word
1,1,0,1,2.639,0,3,Word
1,0,0,1,1.452,1,3,Word
1,0,1,1,1.919,0,4,Word
1,0,0,1,1.831,1,3,Word
1,1,1,1,1.26,1,4,Word
1,1,1,2,1.91,1,5,Word
1,0,1,1,2.719,0,4,Word
1,0,0,1,2.173,1,3,Word
1,1,1,2,1.65,1,5,Word
1,0,0,1,2.365,1,3,Word
1,0,1,2,2.376,0,5,Word
1,1,0,2,2.478,0,2,Word
1,1,0,1,1.548,0,3,Word
1,0,0,2,2.059,1,2,Word
1,0,0,1,2.502,1,3,Word
1,1,0,1,1.378,0,3,Word
1,1,0,2,2.111,0,2,Word
1,0,0,1,2.683,1,3,Word
1,0,0,1,1.975,1,3,Word
1,1,1,1,1.905,1,4,Word
1,1,1,3,2.383,1,6,Word
1,0,0,2,2.509,1,2,Word
1,0,0,1,1.553,1,3,Word
1,0,1,1,1.241,0,4,Word
1,0,0,1,2.177,1,3,Word
1,1,1,2,1.588,1,5,Word
1,1,1,3,1.195,1,6,Word
1,0,0,1,3.436,1,3,Word
1,1,0,1,2.494,0,3,Word
1,1,0,2,1.864,0,2,Word
1,1,0,1,2.403,0,3,Word
1,0,1,1,3.403,0,4,Word
1,1,1,3,1.707,1,6,Word
1,0,0,1,2.249,1,3,Word
1,1,1,2,1.548,1,5,Word
1,0,1,1,3.49,0,4,Word
1,1,1,1,1.733,1,4,Word
1,0,0,1,1.921,1,3,Word
1,0,0,1,2.893,1,3,Word
1,0,1,1,2.249,0,4,Word
1,1,1,2,3.007,1,5,Word
1,0,1,1,2.111,0,4,Word
1,0,0,1,2.01,1,3,Word
1,1,1,2,2.108,1,5,Word
1,0,0,1,2.404,1,3,Word
1,1,1,2,1.479,1,5,Word
1,0,0,2,1.942,1,2,Word
1,0,0,2,1.973,1,2,Word
10,1,0,3,8.374,0,1,Word
10,1,0,2,1.988,0,2,Word
10,1,0,2,2.113,0,2,Word
10,0,0,2,1.613,1,2,Word
10,1,1,3,1.962,1,6,Word
10,1,1,1,1.507,1,4,Word
10,1,0,2,1.826,0,2,Word
10,0,0,3,1.896,1,1,Word
10,1,0,3,0.965,0,1,Word
10,1,1,3,2.312,1,6,Word
10,1,0,1,1.6,0,3,Word
10,0,0,3,1.507,1,1,Word
10,1,0,2,1.407,0,2,Word
10,1,0,2,1.244,0,2,Word
10,1,0,2,1.732,0,2,Word
10,0,0,2,1.049,1,2,Word
10,0,0,1,1.591,1,3,Word
10,1,0,3,1.941,0,1,Word
10,0,0,2,0.94,1,2,Word
10,0,0,2,1.467,1,2,Word
10,0,0,2,1.134,1,2,Word
10,0,0,3,2.029,1,1,Word
10,0,0,3,0.959,1,1,Word
10,1,0,3,1.445,0,1,Word
10,0,0,3,1.951,1,1,Word
10,0,0,1,2.633,1,3,Word
10,1,1,1,2.711,1,4,Word
10,1,1,3,1.357,1,6,Word
10,0,1,1,1.502,0,4,Word
10,0,0,1,1.898,1,3,Word
10,0,0,2,2.665,1,2,Word
10,1,1,1,2.364,1,4,Word
10,1,1,1,1.304,1,4,Word
10,1,0,2,1.751,0,2,Word
10,1,0,1,1.666,0,3,Word
10,0,0,3,1.693,1,1,Word
10,1,0,3,3.057,0,1,Word
10,1,0,2,1.072,0,2,Word
10,1,1,2,1.875,1,5,Word
10,1,0,2,1.996,0,2,Word
10,0,0,2,1.447,1,2,Word
10,0,0,2,1.38,1,2,Word
10,1,0,1,2.51,0,3,Word
10,1,1,2,2.806,1,5,Word
10,1,1,3,1.244,1,6,Word
10,1,0,1,2.259,0,3,Word
10,1,0,2,1.95,0,2,Word
10,0,0,2,1.21,1,2,Word
10,0,0,1,8.119,1,3,Word
10,0,0,1,1.483,1,3,Word
10,0,1,2,3.367,0,5,Word
10,1,0,2,1.576,0,2,Word
10,1,0,2,3.179,0,2,Word
10,0,1,1,3.524,0,4,Word
10,1,1,3,0.993,1,6,Word
10,0,0,2,1.423,1,2,Word
10,0,1,3,1.229,0,6,Word
10,0,0,2,1.842,1,2,Word
10,1,1,1,2.909,1,4,Word
10,0,0,1,2.354,1,3,Word
10,0,1,3,1.01,0,6,Word
10,1,1,3,1.056,1,6,Word
10,0,1,1,2.728,0,4,Word
10,1,1,3,1.031,1,6,Word
10,0,0,1,2.073,1,3,Word
10,0,0,1,1.383,1,3,Word
10,1,1,1,1.701,1,4,Word
10,0,0,2,1.441,1,2,Word
10,0,1,2,1.788,0,5,Word
10,1,1,3,3.604,1,6,Word
10,1,1,1,1.603,1,4,Word
10,0,0,2,1.961,1,2,Word
10,1,1,1,1.76,1,4,Word
10,0,0,1,1.886,1,3,Word
10,0,0,2,4.847,1,2,Word
10,0,1,1,1.778,0,4,Word
10,1,0,1,1.316,0,3,Word
10,0,0,3,1.858,1,1,Word
10,0,0,3,2.224,1,1,Word
10,1,1,3,1.193,1,6,Word
10,1,1,1,2.674,1,4,Word
10,0,0,1,1.714,1,3,Word
10,1,0,1,1.903,0,3,Word
10,1,0,1,1.967,0,3,Word
10,1,1,3,2.386,1,6,Word
10,1,0,2,1.963,0,2,Word
10,1,0,1,1.973,0,3,Word
10,0,0,1,1.473,1,3,Word
10,0,0,2,1.588,1,2,Word
10,0,1,1,2.053,0,4,Word
10,0,0,1,2.061,1,3,Word
10,1,0,2,1.717,0,2,Word
10,0,0,2,1.472,1,2,Word
10,0,0,2,1.073,1,2,Word
10,0,0,3,1.429,1,1,Word
10,0,0,1,2.996,1,3,Word
11,0,0,3,6.427,1,1,Word
11,1,1,3,2.111,1,6,Word
11,0,0,3,1.464,1,1,Word
11,0,0,3,2.127,1,1,Word
11,0,0,3,1.116,1,1,Word
11,0,1,3,1.407,0,6,Word
11,1,1,2,5.444,1,5,Word
11,1,1,3,1.301,1,6,Word
11,1,1,3,1.017,1,6,Word
11,0,0,3,1.159,1,1,Word
11,0,1,3,2.283,0,6,Word
11,1,1,3,1.251,1,6,Word
11,1,1,3,1.273,1,6,Word
11,0,0,2,2.936,1,2,Word
11,0,0,3,1.423,1,1,Word
11,0,1,2,1.917,0,5,Word
11,1,1,3,1.605,1,6,Word
11,1,1,2,2.174,1,5,Word
11,1,1,3,1.317,1,6,Word
11,1,1,3,0.768,1,6,Word
11,1,1,3,0.889,1,6,Word
11,1,1,1,1.54,1,4,Word
11,1,1,3,1.322,1,6,Word
11,0,0,2,1.434,1,2,Word
11,0,0,3,1.197,1,1,Word
11,0,0,3,0.999,1,1,Word
11,0,1,2,1.989,0,5,Word
11,1,1,3,1.158,1,6,Word
11,1,1,3,0.787,1,6,Word
11,0,0,3,1.075,1,1,Word
11,1,1,2,1.484,1,5,Word
11,1,0,2,1.451,0,2,Word
11,0,0,3,1.064,1,1,Word
11,1,1,3,2.709,1,6,Word
11,0,0,1,1.822,1,3,Word
11,0,0,3,1.423,1,1,Word
11,0,0,3,1.01,1,1,Word
11,1,1,3,0.983,1,6,Word
11,0,0,3,0.98,1,1,Word
11,0,1,1,2.131,0,4,Word
11,0,0,2,1.49,1,2,Word
11,1,1,3,2.231,1,6,Word
11,0,1,2,1.436,0,5,Word
11,0,0,3,0.987,1,1,Word
11,1,1,2,1.991,1,5,Word
11,0,0,3,1.842,1,1,Word
11,1,1,3,1.87,1,6,Word
11,1,1,3,1.153,1,6,Word
11,1,1,3,1.104,1,6,Word
11,1,1,2,1.685,1,5,Word
11,0,0,3,1.181,1,1,Word
11,1,1,3,0.966,1,6,Word
11,0,0,3,1.497,1,1,Word
11,1,1,3,0.94,1,6,Word
11,0,0,3,1.155,1,1,Word
11,0,0,3,0.871,1,1,Word
11,1,0,1,2.144,0,3,Word
11,1,1,1,2.857,1,4,Word
11,0,0,3,1.406,1,1,Word
11,0,0,3,2.245,1,1,Word
11,1,0,1,2.133,0,3,Word
11,1,1,3,0.982,1,6,Word
11,1,1,3,0.812,1,6,Word
11,1,0,3,1.12,0,1,Word
11,1,1,3,0.809,1,6,Word
11,0,0,3,1.255,1,1,Word
11,1,1,2,1.244,1,5,Word
11,1,0,2,1.51,0,2,Word
11,1,0,2,0.973,0,2,Word
11,0,0,3,3.226,1,1,Word
11,0,0,2,1.039,1,2,Word
11,1,0,2,3.365,0,2,Word
11,0,0,2,0.944,1,2,Word
11,1,1,3,1.394,1,6,Word
11,0,0,2,1.306,1,2,Word
11,1,0,2,1.442,0,2,Word
11,0,0,3,1.055,1,1,Word
11,1,1,3,3.537,1,6,Word
11,0,1,2,1.741,0,5,Word
11,0,0,1,1.677,1,3,Word
11,0,0,2,1.055,1,2,Word
11,1,1,3,1.755,1,6,Word
11,0,0,2,0.922,1,2,Word
11,1,0,2,0.974,0,2,Word
11,1,1,3,0.861,1,6,Word
11,0,0,3,1.014,1,1,Word
11,0,1,2,1.64,0,5,Word
11,1,1,2,6.074,1,5,Word
11,0,0,3,0.978,1,1,Word
11,0,0,2,1.043,1,2,Word
11,1,1,3,11.961,1,6,Word
11,0,0,3,2.58,1,1,Word
11,1,1,2,2.223,1,5,Word
11,0,0,3,2.051,1,1,Word
11,0,0,3,1.117,1,1,Word
11,1,1,3,1.297,1,6,Word
12,0,0,1,11.528,1,3,Word
12,1,1,3,2.828,1,6,Word
12,1,1,3,1.668,1,6,Word
12,1,1,3,1.092,1,6,Word
12,1,1,1,2.684,1,4,Word
12,0,1,1,1.757,0,4,Word
12,1,0,2,2.549,0,2,Word
12,0,1,2,1.738,0,5,Word
12,1,1,3,1.016,1,6,Word
12,1,1,3,1.008,1,6,Word
12,1,1,3,0.914,1,6,Word
12,1,1,3,2.988,1,6,Word
12,0,0,1,4.789,1,3,Word
12,1,0,1,2.559,0,3,Word
12,1,1,3,1.218,1,6,Word
12,0,0,1,3.17,1,3,Word
12,0,0,3,1.64,1,1,Word
12,0,1,1,1.923,0,4,Word
12,0,0,1,2.132,1,3,Word
12,1,1,2,1.683,1,5,Word
12,1,1,3,3.082,1,6,Word
12,0,0,1,1.582,1,3,Word
12,0,0,1,1.786,1,3,Word
12,0,0,2,3.487,1,2,Word
12,0,0,2,1.412,1,2,Word
12,0,1,1,3.01,0,4,Word
12,0,0,1,1.728,1,3,Word
12,1,1,1,2.204,1,4,Word
12,1,0,1,2.17,0,3,Word
12,0,0,1,1.58,1,3,Word
12,0,1,3,1.981,0,6,Word
12,1,1,3,0.953,1,6,Word
12,1,1,1,1.295,1,4,Word
12,1,0,1,4.315,0,3,Word
12,0,1,1,3.018,0,4,Word
12,1,0,2,2.197,0,2,Word
12,0,0,2,3.552,1,2,Word
12,1,1,3,1.304,1,6,Word
12,0,1,1,1.593,0,4,Word
12,0,0,2,3.286,1,2,Word
12,1,1,2,3.589,1,5,Word
12,0,0,1,1.798,1,3,Word
12,1,1,3,1.309,1,6,Word
12,1,1,3,1.006,1,6,Word
12,1,1,3,0.792,1,6,Word
12,1,1,1,1.337,1,4,Word
12,1,1,1,1.474,1,4,Word
12,1,0,1,1.124,0,3,Word
12,0,0,3,3.454,1,1,Word
12,1,1,3,1.511,1,6,Word
12,0,0,3,1.427,1,1,Word
12,1,1,3,0.964,1,6,Word
12,1,1,3,0.878,1,6,Word
12,0,0,2,4.478,1,2,Word
12,1,1,1,1.734,1,4,Word
12,1,1,3,0.97,1,6,Word
12,0,1,1,2.5,0,4,Word
12,1,1,1,1.641,1,4,Word
12,1,1,3,1.025,1,6,Word
