Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Condition,Trial_in_block,Response_key,Corr_resp,Scale_key,Age,Gender,Exp.name,Date,Block
9,1,1,2,0.967,0.735,feedback,50,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,1,2,0.984,0.317,feedback,51,e,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.6,0.184,feedback,52,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,2,0.351,0.217,feedback,53,r,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,1,2,0.25,0.136,feedback,54,e,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.283,0.184,feedback,55,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,2,2,0.35,0.217,feedback,56,r,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,2,0.34,0.217,feedback,57,r,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,1,2,0.334,0.217,feedback,58,e,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.584,0.25,feedback,59,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,1,2,0.134,0.25,feedback,60,e,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,1.519,0.169,feedback,61,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,2,2.017,0.684,feedback,62,r,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,2,2,0.5,0.184,feedback,63,r,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,2,1,1.017,1.168,feedback,64,r,e,7,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,1.117,0.401,feedback,65,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,2,2,0.8,0.5,feedback,66,r,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,2,0.901,0.917,feedback,67,r,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,2,0.834,0.167,feedback,68,r,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.867,0.3,feedback,69,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.603,0.2,feedback,70,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,2,0.85,0.1,feedback,71,r,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,2,2,0.518,0.35,feedback,72,r,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,1,2,0.752,0.368,feedback,73,e,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.634,0.184,feedback,74,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,1,2,1.2,0.217,feedback,75,e,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,2,0.719,0.184,feedback,76,r,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.65,0.217,feedback,77,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,1,2,0.567,0.217,feedback,78,e,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.751,0.134,feedback,79,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,2,0.684,0.167,feedback,80,r,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,2,2,1.034,0.15,feedback,81,r,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,2,0.8,0.184,feedback,82,r,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,2,2,0.75,1.467,feedback,83,r,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,2,0.6,0.2,feedback,84,r,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.884,0.35,feedback,85,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,2,0.567,0.184,feedback,86,r,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.667,0.4,feedback,87,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,2,2,0.484,0.7,feedback,88,r,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,2,0.55,0.184,feedback,89,r,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,2,1.003,0.25,feedback,90,r,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.684,0.4,feedback,91,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.767,0.3,feedback,92,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,2,0.618,0.234,feedback,93,r,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.784,0.235,feedback,94,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,2,0.819,0.184,feedback,95,r,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,4,0.784,0.167,feedback,96,r,r,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,4,0.517,0.234,feedback,97,e,e,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,4,0.534,0.217,feedback,98,e,e,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,4,0.601,0.234,feedback,99,r,r,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,1,4,0.734,0.2,feedback,100,e,r,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.836,0.4,feedback,101,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,2,0.634,0.184,feedback,102,r,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.652,0.201,feedback,103,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.667,0.2,feedback,104,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.536,0.2,feedback,105,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.669,0.217,feedback,106,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.818,0.234,feedback,107,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.634,0.233,feedback,108,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.635,0.251,feedback,109,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.584,0.234,feedback,110,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.767,0.217,feedback,111,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.617,0.201,feedback,112,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.518,0.218,feedback,113,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.634,0.2,feedback,114,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.518,0.251,feedback,115,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,4,0.7,0.25,feedback,116,e,e,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,4,0.484,0.217,feedback,117,r,r,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,4,0.485,0.217,feedback,118,e,e,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,4,0.8,0.167,feedback,119,r,r,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,4,0.584,0.217,feedback,120,r,r,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,4,0.484,0.334,feedback,121,e,e,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,4,0.717,0.184,feedback,122,r,r,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,4,0.5,0.2,feedback,123,e,e,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,4,0.569,0.184,feedback,124,r,r,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,4,0.567,0.184,feedback,125,e,e,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,4,0.767,0.2,feedback,126,r,r,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,4,0.584,0.25,feedback,127,e,e,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,4,0.435,0.25,feedback,128,r,r,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,4,0.534,0.217,feedback,129,e,e,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,4,0.601,0.184,feedback,130,e,e,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,4,0.452,0.217,feedback,131,r,r,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,4,0.551,0.184,feedback,132,r,r,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,4,0.6,0.217,feedback,133,e,e,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,4,0.567,0.2,feedback,134,e,e,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,4,0.6,0.217,feedback,135,r,r,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,4,0.601,0.134,feedback,136,e,e,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,1,4,0.651,0.15,feedback,137,e,r,0,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.55,0.184,feedback,138,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.55,0.167,feedback,139,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.534,0.2,feedback,140,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.617,0.2,feedback,141,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.668,0.167,feedback,142,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.467,0.2,feedback,143,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.452,0.234,feedback,144,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.45,0.183,feedback,145,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.5,0.167,feedback,146,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.819,0.15,feedback,147,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.517,0.117,feedback,148,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.635,0.168,feedback,149,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.984,0.35,feedback,150,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,2,0.704,0.251,feedback,151,r,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.634,0.217,feedback,152,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.584,0.234,feedback,153,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.817,0.45,feedback,154,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.65,0.234,feedback,155,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.484,0.15,feedback,156,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.434,0.234,feedback,157,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.651,0.184,feedback,158,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.451,0.217,feedback,159,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,1,3,0.8,0.167,feedback,160,e,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.619,0.183,feedback,161,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.585,0.184,feedback,162,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.567,0.2,feedback,163,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.584,0.184,feedback,164,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.55,0.184,feedback,165,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.534,0.2,feedback,166,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.583,0.167,feedback,167,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.584,0.117,feedback,168,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.851,0.084,feedback,169,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.552,0.1,feedback,170,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.467,0.15,feedback,171,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.584,0.233,feedback,172,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.834,0.1,feedback,173,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.518,0.151,feedback,174,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.617,0.15,feedback,175,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.534,0.1,feedback,176,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.567,0.136,feedback,177,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.734,0.067,feedback,178,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.534,0.067,feedback,179,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,1,3,0.534,0.067,feedback,180,e,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,2,0.717,0.15,feedback,181,e,e,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,2,0.55,0.117,feedback,182,r,r,8,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.585,0.118,feedback,183,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.551,0.117,feedback,184,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.583,0.134,feedback,185,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.652,0.183,feedback,186,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.551,0.167,feedback,187,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.5,0.117,feedback,188,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.484,0.117,feedback,189,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.517,0.1,feedback,190,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.517,0.15,feedback,191,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.5,0.117,feedback,192,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.685,0.1,feedback,193,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.484,0.067,feedback,194,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.55,0.184,feedback,195,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.533,0.1,feedback,196,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.534,0.167,feedback,197,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,2,2,3,0.601,0.117,feedback,198,r,r,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
9,1,1,3,0.6,0.167,feedback,199,e,e,9,19,F,GabornFF_PAS,2018_kwi_17_1041,2
10,2,2,2,0.867,1.768,feedback,0,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,2,0.65,1.184,feedback,1,e,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.917,0.8,feedback,2,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,2,0.834,1.067,feedback,3,e,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,2,0.684,0.534,feedback,4,e,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.684,0.451,feedback,5,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,2,1.117,0.484,feedback,6,r,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,1,1,1.784,0.567,feedback,7,e,r,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.8,1.001,feedback,8,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,1,0.834,1,feedback,9,e,e,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.8,0.501,feedback,10,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,2,0.634,0.684,feedback,11,e,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.65,0.484,feedback,12,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,2,0.817,0.434,feedback,13,r,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,1,1,1.834,0.517,feedback,14,e,r,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,2,0.884,0.75,feedback,15,r,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.767,1.3,feedback,16,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,2,0.851,1.301,feedback,17,e,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.884,0.65,feedback,18,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,1,1.534,0.867,feedback,19,e,e,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.684,0.767,feedback,20,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,2,1.034,0.717,feedback,21,r,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,1,1,1.467,0.567,feedback,22,e,r,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,1,0.784,1.268,feedback,23,r,e,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,1.384,0.8,feedback,24,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,2,0.851,2.045,feedback,25,e,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,2,0.95,0.6,feedback,26,e,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.85,0.4,feedback,27,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.65,0.45,feedback,28,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,1,0.717,0.467,feedback,29,e,e,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,1,2,0.95,0.717,feedback,30,e,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,1,1.467,1.384,feedback,31,r,e,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,1,1.817,0.884,feedback,32,r,e,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.95,0.817,feedback,33,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.6,0.467,feedback,34,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,1,0.6,0.384,feedback,35,e,e,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,2,1.067,0.65,feedback,36,e,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.834,0.45,feedback,37,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.567,0.417,feedback,38,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,2,1.001,0.684,feedback,39,r,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,1,1,1.801,0.534,feedback,40,e,r,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,2,0.917,0.484,feedback,41,r,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,2,1.85,0.717,feedback,42,r,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,1,1.701,0.617,feedback,43,r,r,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.95,0.834,feedback,44,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,2,0.767,0.45,feedback,45,r,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,1,1,0.917,0.484,feedback,46,e,r,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,1,1.317,0.35,feedback,47,e,e,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,1,1,0.917,0.417,feedback,48,e,r,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,1,0.917,0.417,feedback,49,r,e,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,1,1.15,1.15,feedback,50,e,e,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.9,0.85,feedback,51,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,2,0.75,0.534,feedback,52,e,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.85,0.401,feedback,53,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.784,0.367,feedback,54,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,2,0.851,0.517,feedback,55,e,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,1,2,0.884,0.367,feedback,56,e,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,2,1.35,0.35,feedback,57,r,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,2,1.467,0.717,feedback,58,e,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.834,0.334,feedback,59,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,2,0.734,0.25,feedback,60,r,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.767,0.45,feedback,61,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.617,0.284,feedback,62,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,2,0.65,0.334,feedback,63,r,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,1,0.734,0.534,feedback,64,r,e,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,1,0.8,0.984,feedback,65,r,r,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,1,1.984,0.717,feedback,66,e,e,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.884,0.867,feedback,67,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,2,0.7,0.401,feedback,68,r,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.734,0.6,feedback,69,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.8,0.417,feedback,70,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,2,0.684,0.451,feedback,71,r,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.967,0.417,feedback,72,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,1,0.817,0.534,feedback,73,e,e,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.8,0.45,feedback,74,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,2,0.684,0.5,feedback,75,r,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,2,0.767,0.484,feedback,76,r,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.65,0.401,feedback,77,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,1,0.917,1.855,feedback,78,e,e,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.8,1.067,feedback,79,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,1,1.234,0.55,feedback,80,e,e,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.7,0.55,feedback,81,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,1.084,0.517,feedback,82,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,2,1.15,0.667,feedback,83,e,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.884,0.384,feedback,84,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,2,0.867,0.717,feedback,85,e,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.7,0.5,feedback,86,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,2,0.9,0.45,feedback,87,r,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,1,2,0.884,0.684,feedback,88,e,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,2,2,1.084,0.484,feedback,89,r,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,1,2,1,0.634,feedback,90,e,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,1,1.584,0.817,feedback,91,e,e,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,1,1.001,0.417,feedback,92,e,e,7,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,1.034,0.801,feedback,93,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,2,2,2,0.717,0.884,feedback,94,r,r,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
10,1,1,2,0.95,0.834,feedback,95,e,e,8,21,F,GaborFnF_PAS,2018_kwi_17_1041,1
