Subj_idx,Stimulus_1,Response_1,Confidence_1,RT_decConf_1,SOA_1,Accuracy_1,Stimulus_2,Response_2,Confidence_2,RT_decConf_2,SOA_2,Accuracy_2,Condition_Attention,Condition_Report,Training,Task
1,different,different,4,NaN,0.5,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,4,NaN,0.45,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,4,NaN,0.383333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,4,NaN,0.35,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,3,NaN,0.3,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,3,NaN,0.266666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,2,NaN,0.233333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,3,NaN,0.216666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,different,2,NaN,0.183333333,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,3,NaN,0.25,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,3,NaN,0.216666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,3,NaN,0.216666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,3,NaN,0.2,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,3,NaN,0.183333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,3,NaN,0.183333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,3,NaN,0.166666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,same,3,NaN,0.15,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,4,NaN,0.183333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,3,NaN,0.183333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,4,NaN,0.166666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,same,2,NaN,0.166666667,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,3,NaN,0.183333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,4,NaN,0.183333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,3,NaN,0.166666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,3,NaN,0.166666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,4,NaN,0.166666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,2,NaN,0.15,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,4,NaN,0.15,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,3,NaN,0.15,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,4,NaN,0.133333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,1,NaN,0.133333333,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,3,NaN,0.116666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,2,NaN,0.116666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,different,1,NaN,0.1,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,3,NaN,0.116666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,2,NaN,0.116666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,same,3,NaN,0.1,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,2,NaN,0.116666667,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,1,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,same,1,NaN,0.1,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,1,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,different,2,NaN,0.1,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,1,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,1,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,different,1,NaN,0.1,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,1,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,different,different,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,1,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,same,same,1,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,1,central_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,green-red,3,NaN,0.166666667,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,green-red,3,NaN,0.233333333,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.266666667,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,2,NaN,0.25,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,4,NaN,0.25,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,4,NaN,0.233333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,4,NaN,0.233333333,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,2,NaN,0.25,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,4,NaN,0.266666667,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,4,NaN,0.3,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,4,NaN,0.283333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,4,NaN,0.283333333,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,4,NaN,0.3,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,3,NaN,0.3,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,2,NaN,0.316666667,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,4,NaN,0.316666667,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,4,NaN,0.316666667,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,4,NaN,0.316666667,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,3,NaN,0.316666667,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,green-red,3,NaN,0.333333333,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,4,NaN,0.333333333,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,4,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,4,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,4,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,2,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,green-red,3,NaN,0.333333333,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,4,NaN,0.333333333,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,4,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,4,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,4,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,4,NaN,0.333333333,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,4,NaN,0.333333333,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,4,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,4,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,4,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,3,NaN,0.333333333,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,1,NaN,0.333333333,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,4,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,2,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,green-red,2,NaN,0.333333333,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,1,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,4,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,2,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,4,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,4,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,green-red,1,NaN,0.333333333,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,2,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,green-red,2,NaN,0.333333333,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,1,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,2,NaN,0.333333333,0,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,2,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,2,NaN,0.333333333,1,full_attention,whole_report,1,peripheral_task
1,different,different,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,different,same,2,NaN,0.1,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,different,different,1,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,different,same,2,NaN,0.1,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,same,same,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,different,same,2,NaN,0.1,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,different,different,4,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,different,different,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,same,same,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,different,same,2,NaN,0.1,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,different,different,3,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,same,same,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,same,same,1,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,same,same,1,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,same,same,3,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,different,different,3,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,different,same,2,NaN,0.1,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,same,same,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,different,different,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,same,same,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,same,same,3,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,different,different,3,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,different,different,1,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,same,different,1,NaN,0.1,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,different,different,1,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,same,different,1,NaN,0.1,0,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,same,same,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,same,same,1,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,same,same,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,different,different,2,NaN,0.1,1,NaN,NaN,NaN,NaN,NaN,NaN,full_attention,whole_report,0,central_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,green-red,1,NaN,0.333333333,0,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,4,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,3,NaN,0.333333333,0,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,3,NaN,0.333333333,0,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,4,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,2,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,3,NaN,0.333333333,0,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,3,NaN,0.333333333,0,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,2,NaN,0.333333333,0,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,4,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,2,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,4,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,4,NaN,0.333333333,0,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,4,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,red-green,4,NaN,0.333333333,0,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,4,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,green-red,green-red,3,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,red-green,3,NaN,0.333333333,1,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,green-red,3,NaN,0.333333333,0,full_attention,whole_report,0,peripheral_task
1,NaN,NaN,NaN,NaN,NaN,NaN,red-green,green-red,2,NaN,0.333333333,0,full_attention,whole_report,0,peripheral_task
1,same,same,2,NaN,0.1,1,red-green,green-red,1,NaN,0.333333333,0,diverted_attention,whole_report,0,dual_tasks
1,different,same,3,NaN,0.1,0,green-red,green-red,1,NaN,0.333333333,1,diverted_attention,whole_report,0,dual_tasks
1,different,different,2,NaN,0.1,1,green-red,red-green,1,NaN,0.333333333,0,diverted_attention,whole_report,0,dual_tasks
1,different,different,1,NaN,0.1,1,green-red,red-green,1,NaN,0.333333333,0,diverted_attention,whole_report,0,dual_tasks
1,same,different,1,NaN,0.1,0,red-green,red-green,1,NaN,0.333333333,1,diverted_attention,whole_report,0,dual_tasks
1,same,same,1,NaN,0.1,1,red-green,green-red,1,NaN,0.333333333,0,diverted_attention,whole_report,0,dual_tasks
1,different,different,1,NaN,0.1,1,green-red,red-green,1,NaN,0.333333333,0,diverted_attention,whole_report,0,dual_tasks
1,same,different,1,NaN,0.1,0,red-green,red-green,2,NaN,0.333333333,1,diverted_attention,whole_report,0,dual_tasks
1,different,different,1,NaN,0.1,1,green-red,green-red,3,NaN,0.333333333,1,diverted_attention,whole_report,0,dual_tasks
1,different,same,2,NaN,0.1,0,green-red,green-red,1,NaN,0.333333333,1,diverted_attention,whole_report,0,dual_tasks
1,different,different,2,NaN,0.1,1,red-green,red-green,1,NaN,0.333333333,1,diverted_attention,whole_report,0,dual_tasks
1,different,different,2,NaN,0.1,1,green-red,green-red,1,NaN,0.333333333,1,diverted_attention,whole_report,0,dual_tasks
1,same,same,1,NaN,0.1,1,red-green,green-red,1,NaN,0.333333333,0,diverted_attention,whole_report,0,dual_tasks
1,different,different,2,NaN,0.1,1,green-red,red-green,1,NaN,0.333333333,0,diverted_attention,whole_report,0,dual_tasks
1,different,different,1,NaN,0.1,1,green-red,green-red,2,NaN,0.333333333,1,diverted_attention,whole_report,0,dual_tasks
1,different,different,1,NaN,0.1,1,green-red,red-green,1,NaN,0.333333333,0,diverted_attention,whole_report,0,dual_tasks
1,same,same,2,NaN,0.1,1,red-green,red-green,1,NaN,0.333333333,1,diverted_attention,whole_report,0,dual_tasks
1,different,different,2,NaN,0.1,1,green-red,red-green,1,NaN,0.333333333,0,diverted_attention,whole_report,0,dual_tasks
1,same,same,1,NaN,0.1,1,red-green,green-red,1,NaN,0.333333333,0,diverted_attention,whole_report,0,dual_tasks
1,different,different,2,NaN,0.1,1,green-red,red-green,1,NaN,0.333333333,0,diverted_attention,whole_report,0,dual_tasks
1,different,different,2,NaN,0.1,1,green-red,green-red,2,NaN,0.333333333,1,diverted_attention,whole_report,0,dual_tasks
1,same,different,1,NaN,0.1,0,red-green,green-red,1,NaN,0.333333333,0,diverted_attention,whole_report,0,dual_tasks
1,same,same,2,NaN,0.1,1,red-green,red-green,1,NaN,0.333333333,1,diverted_attention,whole_report,0,dual_tasks
1,same,same,1,NaN,0.1,1,red-green,red-green,1,NaN,0.333333333,1,diverted_attention,whole_report,0,dual_tasks
1,different,same,1,NaN,0.1,0,green-red,red-green,1,NaN,0.333333333,0,diverted_attention,whole_report,0,dual_tasks
1,different,same,2,NaN,0.1,0,green-red,red-green,1,NaN,0.333333333,0,diverted_attention,whole_report,0,dual_tasks
1,same,same,2,NaN,0.1,1,red-green,red-green,1,NaN,0.333333333,1,diverted_attention,whole_report,0,dual_tasks
1,same,same,3,NaN,0.1,1,red-green,red-green,1,NaN,0.333333333,1,diverted_attention,whole_report,0,dual_tasks
1,same,same,2,NaN,0.1,1,red-green,red-green,1,NaN,0.333333333,1,diverted_attention,whole_report,0,dual_tasks
1,same,different,2,NaN,0.1,0,red-green,green-red,1,NaN,0.333333333,0,diverted_attention,whole_report,0,dual_tasks
1,different,NaN,NaN,NaN,0.1,NaN,green-red,green-red,1,NaN,0.333333333,1,diverted_attention,partial_report,0,dual_tasks
1,different,NaN,NaN,NaN,0.1,NaN,green-red,green-red,1,NaN,0.333333333,1,diverted_attention,partial_report,0,dual_tasks
1,same,different,2,NaN,0.1,0,red-green,NaN,NaN,NaN,0.333333333,NaN,diverted_attention,partial_report,0,dual_tasks
1,same,same,3,NaN,0.1,1,red-green,NaN,NaN,NaN,0.333333333,NaN,diverted_attention,partial_report,0,dual_tasks
1,different,NaN,NaN,NaN,0.1,NaN,green-red,green-red,1,NaN,0.333333333,1,diverted_attention,partial_report,0,dual_tasks
1,same,different,2,NaN,0.1,0,red-green,NaN,NaN,NaN,0.333333333,NaN,diverted_attention,partial_report,0,dual_tasks
1,same,same,2,NaN,0.1,1,red-green,NaN,NaN,NaN,0.333333333,NaN,diverted_attention,partial_report,0,dual_tasks
1,different,NaN,NaN,NaN,0.1,NaN,green-red,green-red,1,NaN,0.333333333,1,diverted_attention,partial_report,0,dual_tasks
1,same,different,1,NaN,0.1,0,red-green,NaN,NaN,NaN,0.333333333,NaN,diverted_attention,partial_report,0,dual_tasks
1,different,NaN,NaN,NaN,0.1,NaN,green-red,green-red,2,NaN,0.333333333,1,diverted_attention,partial_report,0,dual_tasks
1,same,same,2,NaN,0.1,1,red-green,NaN,NaN,NaN,0.333333333,NaN,diverted_attention,partial_report,0,dual_tasks
